City,Source_File,Line_Number,Matched_Text,Lat,Long
PEI County,Phase-1-Environmental-Assessment.txt,11398,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,11432,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11434,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11435,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,11437,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11439,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11458,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11460,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11461,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11463,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11465,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11466,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11468,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11470,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11471,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11473,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11475,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11476,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,11478,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11480,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11483,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11485,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11488,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11490,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11491,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11493,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11495,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11498,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11500,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11503,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11505,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11508,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11510,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11513,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11515,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11518,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11520,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11550,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11552,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11555,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11557,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11558,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11574,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11576,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11577,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,11579,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11581,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11584,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11586,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11589,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11591,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11592,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,11594,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11596,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11599,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11601,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11604,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11606,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11607,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11609,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11611,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11614,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11616,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11619,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11621,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11622,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11624,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11626,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11629,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11631,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11632,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11634,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11636,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11679,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,11745,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,11779,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11781,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11784,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11786,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11789,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11791,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11794,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11796,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11797,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11799,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11801,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11802,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11804,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11806,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11809,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11827,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11830,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11832,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11833,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11835,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11837,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11838,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,11840,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11842,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11845,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11847,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11848,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11850,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11852,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11855,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11857,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11860,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11862,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11865,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11867,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11868,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,11897,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11899,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11902,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11904,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11905,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11907,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11909,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11910,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,11912,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11914,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11917,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11919,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11922,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11924,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11925,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,11927,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11943,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11946,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11948,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11951,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11953,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11956,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11958,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11959,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,11961,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11963,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11966,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11968,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11971,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11973,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11974,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11976,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11978,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,11979,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,11981,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,11983,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12346,MOE District:,,
PEI County,Phase-1-Environmental-Assessment.txt,12368,MOE Response:,,
PEI County,Phase-1-Environmental-Assessment.txt,12370,Dt MOE Arvl on Scn:,,
PEI County,Phase-1-Environmental-Assessment.txt,12372,MOE Reported Dt:,,
PEI County,Phase-1-Environmental-Assessment.txt,12418,Contaminant Qty:,,
PEI County,Phase-1-Environmental-Assessment.txt,12424,Contaminant Code:,,
PEI County,Phase-1-Environmental-Assessment.txt,12426,Contaminant Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12428,Contaminant Limit 1:,,
PEI County,Phase-1-Environmental-Assessment.txt,12430,Contaminant UN No 1:,,
PEI County,Phase-1-Environmental-Assessment.txt,12481,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12483,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12484,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12486,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12488,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12491,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12493,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12494,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,12496,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12498,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12501,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12503,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12506,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12508,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12525,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12527,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12530,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12532,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12535,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12537,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12538,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,12540,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12542,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12543,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,12545,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12547,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12550,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12552,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12553,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,12555,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12557,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12560,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12562,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12565,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12567,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12568,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12602,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12604,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12656,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12658,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12661,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12663,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12664,WASTE COMPRESSED GASES,,
PEI County,Phase-1-Environmental-Assessment.txt,12666,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12668,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12669,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12671,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12673,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12676,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12678,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12681,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12683,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12686,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12688,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12689,ACID WASTE - HEAVY METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,12691,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12693,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12696,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12698,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12699,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12701,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12703,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12704,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,12706,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12708,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12709,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,12711,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12713,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12716,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12718,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12721,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12723,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12726,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12728,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12777,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12779,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12813,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12815,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12818,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12820,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12856,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12858,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12861,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12863,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12866,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12884,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12885,ALIPHATIC SOLVENTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12887,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12889,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12892,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12894,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12895,ALKALINE WASTES - OTHER METALS,,
PEI County,Phase-1-Environmental-Assessment.txt,12897,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12899,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12900,WASTE OILS & LUBRICANTS,,
PEI County,Phase-1-Environmental-Assessment.txt,12902,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12904,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12905,CHEMICAL FERTILIZER WASTES,,
PEI County,Phase-1-Environmental-Assessment.txt,12907,Waste Class:,,
PEI County,Phase-1-Environmental-Assessment.txt,12909,Waste Class Name:,,
PEI County,Phase-1-Environmental-Assessment.txt,12912,Waste Class:,,
